Date_ymd,Time_Absolute_hms,Time_Relative_hms,Time_Relative_s,Time_Lag_s,Duration_s,Observation_Name,Log_File_Name,Actor,Behavior,Receiver,Event_Type,Observer_ID,Coding_Scheme,Group
20/03/2025,12:56:31,00:11:54,714.54,1.647,299.244,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (give)""",ID_9445,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:01:30,00:16:53,1013.784,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (give)""",ID_9445,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:01:30,00:16:53,1013.784,1.231,4.277,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Sit together """,ID_9445,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:01:34,00:16:58,1018.06,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Sit together """,ID_9445,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:01:34,00:16:58,1018.06,1.248,6.074,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Soliciting grooming""",ID_9445,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:01:40,00:17:04,1024.135,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Soliciting grooming""",ID_9445,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:01:40,00:17:04,1024.135,1.93,72.993,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (receive)""",ID_9445,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:02:53,00:18:17,1097.128,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (receive)""",ID_9445,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:02:53,00:18:17,1097.128,0.515,27.493,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Resting""",NA,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:03:21,00:18:44,1124.621,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Resting""",NA,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:03:21,00:18:44,1124.621,1.947,6.207,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Low aggression (receive)""",ID_8145,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:03:27,00:18:50,1130.828,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Low aggression (receive)""",ID_8145,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:03:27,00:18:50,1130.828,0.599,6.656,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:03:34,00:18:57,1137.484,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:03:34,00:18:57,1137.484,5.425,21.601,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Self groom""",ID_7340,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:03:55,00:19:19,1159.085,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Self groom""",ID_7340,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:03:55,00:19:19,1159.085,0.599,17.291,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:04:13,00:19:36,1176.376,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:04:13,00:19:36,1176.376,1.647,74.095,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""OUT OF SIGHT""",NA,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:05:27,00:20:50,1250.471,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""OUT OF SIGHT""",NA,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:05:27,00:20:50,1250.471,1.181,36.864,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:06:04,00:21:27,1287.334,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:06:04,00:21:27,1287.334,0.516,2.779,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:06:06,00:21:30,1290.113,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:06:06,00:21:30,1290.113,4.577,232.925,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (receive)""",ID_9459,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:09:59,00:25:23,1523.038,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (receive)""",ID_9459,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:09:59,00:25:23,1523.038,1.215,10.734,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Sit together """,ID_9459,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:10:10,00:25:33,1533.773,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Sit together """,ID_9459,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:10:10,00:25:33,1533.773,0.766,9.653,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:10:20,00:25:43,1543.426,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:10:20,00:25:43,1543.426,1.231,226.025,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (receive)""",ID_9459,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:14:06,00:29:29,1769.451,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (receive)""",ID_9459,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:14:06,00:29:29,1769.451,2.096,6.739,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Sit together """,ID_6896,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:14:12,00:29:36,1776.19,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Sit together """,ID_9459,State stop,1590,Female Rhesus Macaques,F
20/03/2025,13:14:12,00:29:36,1776.19,1.364,23.81,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (give)""",ID_9459,State start,1590,Female Rhesus Macaques,F
20/03/2025,13:14:36,00:30:00,1800,0,0,"""FocalAnimal_2L8""","""Focal Animal_2L8 - Female Rhesus Macaques - 20250320_124436.csv""",ID_7340,"""Groom (give)""",ID_9459,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:43:20,00:00:00,0,0.798,109.693,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:09,00:01:49,109.693,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:09,00:01:49,109.693,0.615,7.771,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:17,00:01:57,117.464,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:17,00:01:57,117.464,0.315,4.276,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:21,00:02:01,121.74,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:21,00:02:01,121.74,0.731,5.141,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Resting""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:26,00:02:06,126.881,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Resting""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:26,00:02:06,126.881,2.645,7.221,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Soliciting grooming""",ID_5171,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:34,00:02:14,134.103,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Soliciting grooming""",ID_5171,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:34,00:02:14,134.103,1.164,2.862,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""High aggression (receive)""",ID_8145,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:37,00:02:16,136.964,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""High aggression (receive)""",ID_8145,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:37,00:02:16,136.964,1.314,6.922,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Make room""",ID_8145,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:43,00:02:23,143.887,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Make room""",ID_8145,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:43,00:02:23,143.887,4.975,9.268,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Soliciting grooming""",ID_5171,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:45:53,00:02:33,153.155,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Soliciting grooming""",ID_5171,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:45:53,00:02:33,153.155,6.14,7.421,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Resting""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:46:00,00:02:40,160.576,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Resting""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:46:00,00:02:40,160.576,0.482,23.463,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:46:24,00:03:04,184.039,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:46:24,00:03:04,184.039,0.516,12.714,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:46:36,00:03:16,196.753,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:46:36,00:03:16,196.753,0.565,2.779,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:46:39,00:03:19,199.532,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:46:39,00:03:19,199.532,0.665,3.977,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:46:43,00:03:23,203.509,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:46:43,00:03:23,203.509,1.347,3.761,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Soliciting grooming""",ID_5171,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:46:47,00:03:27,207.27,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Soliciting grooming""",ID_5171,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:46:47,00:03:27,207.27,1.913,3.694,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Groom (receive)""",ID_5171,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:46:51,00:03:30,210.963,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Groom (receive)""",ID_5171,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:46:51,00:03:30,210.963,0.649,11.999,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Resting""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:47:03,00:03:42,222.962,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Resting""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:47:03,00:03:42,222.962,1.198,9.951,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Sit together """,ID_5171,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:47:12,00:03:52,232.913,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Sit together """,ID_5171,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:47:12,00:03:52,232.913,0.366,8.588,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:47:21,00:04:01,241.501,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:47:21,00:04:01,241.501,0.482,3.878,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:47:25,00:04:05,245.378,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:47:25,00:04:05,245.378,0.499,53.403,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:48:18,00:04:58,298.781,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary in proximity""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:48:18,00:04:58,298.781,0.399,5.675,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:48:24,00:05:04,304.456,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:48:24,00:05:04,304.456,3.128,5.908,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Sit together """,ID_5171,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:48:30,00:05:10,310.364,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Sit together """,ID_5171,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:48:30,00:05:10,310.364,0.332,9.037,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:48:39,00:05:19,319.401,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:48:39,00:05:19,319.401,0.499,16.126,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:48:55,00:05:35,335.527,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:48:55,00:05:35,335.527,0.815,5.325,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""OUT OF SIGHT""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:49:00,00:05:40,340.852,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""OUT OF SIGHT""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:49:00,00:05:40,340.852,0.366,16.093,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:49:17,00:05:56,356.945,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:49:17,00:05:56,356.945,0.482,4.826,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""OUT OF SIGHT""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:49:21,00:06:01,361.771,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""OUT OF SIGHT""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:49:21,00:06:01,361.771,0.515,38.694,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:50:00,00:06:40,400.465,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:50:00,00:06:40,400.465,0.316,2.53,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:50:03,00:06:42,402.995,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:50:03,00:06:42,402.995,1.498,3.861,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Make room""",ID_8145,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:50:06,00:06:46,406.856,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Make room""",ID_8145,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:50:06,00:06:46,406.856,0.748,15.643,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:50:22,00:07:02,422.499,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:50:22,00:07:02,422.499,0.965,2.264,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:50:24,00:07:04,424.762,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:50:24,00:07:04,424.762,0.399,4.559,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:50:29,00:07:09,429.322,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:50:29,00:07:09,429.322,1.148,25.562,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:50:54,00:07:34,454.883,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:50:54,00:07:34,454.883,0.599,46.047,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:51:41,00:08:20,500.93,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:51:41,00:08:20,500.93,0.482,1.731,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:51:42,00:08:22,502.661,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:51:42,00:08:22,502.661,0.382,11.582,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:51:54,00:08:34,514.244,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:51:54,00:08:34,514.244,0.366,1.547,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:51:55,00:08:35,515.791,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:51:55,00:08:35,515.791,0.383,42.337,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:52:38,00:09:18,558.128,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
21/03/2025,07:52:38,00:09:18,558.128,0.665,11.066,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
21/03/2025,07:52:49,00:09:29,569.194,0,0,"""FocalAnimal_43J""","""Focal Animal_43J - Female Rhesus Macaques - 20250321_074320.csv""",ID_3551,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
